rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_30d_mm,soil_moisture_pct,temperature_24h_mean_c,relative_humidity_24h_mean_pct,slope_deg,elevation_m,ndvi,historical_events,landslide_occurred,sample_type,latitude,longitude,event_date,event_year,inventory_source,terrain_source,satellite_source,weather_source
0.0,0.0,0.0,0.0,47.215,23.95,86.917,8.01,460.0,0.08786,10,0,background_non_event,26.50020888583691,94.43118129189065,2020-05-22,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.575,25.292,86.708,1.02,56.0,0.5425,0,0,background_non_event,26.51270633919685,90.61050526098614,2020-05-23,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.867,-0.142,92.458,29.7,4917.0,0.551,0,0,background_non_event,29.401890241005887,92.133409626175,2020-05-23,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,32.269,26.021,79.458,22.23,403.0,0.5766,6,0,background_non_event,24.479623723541945,93.2364185491157,2020-05-25,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.071,28.137,83.792,1.17,7.0,0.3797,0,0,background_non_event,21.705666130946614,89.2615227294763,2020-05-28,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.548,24.154,78.083,5.49,765.0,0.30485,0,0,background_non_event,22.27587401760906,94.31832473795504,2020-05-29,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.69,24.692,87.083,11.84,484.0,-0.03629,0,0,background_non_event,22.529219620042767,94.43244152362713,2020-05-29,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.579,18.354,85.792,18.75,1541.0,0.37554,1,0,background_non_event,22.40093635193233,93.2786312298311,2020-05-30,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.283,28.754,85.0,0.54,3.0,0.3905,0,0,background_non_event,23.181328371791146,90.05707642308832,2020-06-07,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.471,29.938,79.5,0.62,34.0,0.2471,0,0,background_non_event,25.20337140128924,88.38117485885977,2020-06-10,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.356,19.667,93.75,24.9,1572.0,0.419,0,0,background_non_event,27.027721417145173,90.7305696308088,2020-06-14,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.894,17.529,96.125,33.98,1840.0,0.0279,0,0,background_non_event,27.590728693361047,92.66461994668283,2020-06-18,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.648,25.713,94.125,12.13,87.0,0.8794,7,0,background_non_event,24.690446287518995,93.14856748616616,2020-06-19,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.646,16.896,91.083,34.42,2612.0,0.5388,0,0,background_non_event,28.335796444235807,97.07379307780451,2020-06-20,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.369,28.833,71.542,5.15,240.0,0.6979,0,0,background_non_event,23.75228244615451,95.29741640746,2020-06-21,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,34.529,27.887,87.583,1.06,9.0,0.5979,0,0,background_non_event,22.73501234607161,90.58992536056442,2020-06-22,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.102,27.671,85.417,0.87,121.0,0.7603,0,0,background_non_event,27.535753505907074,95.14971447149084,2020-06-22,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.642,26.75,92.542,9.91,180.0,0.8646,8,0,background_non_event,25.1824135276388,91.70676819824159,2020-06-24,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.177,28.4,84.833,1.11,13.0,0.7085,1,0,background_non_event,23.190884460816633,91.22577100618985,2020-06-26,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,44.844,23.85,81.083,3.44,1028.0,0.53098,0,0,background_non_event,22.25565327772288,96.44252977221706,2020-06-30,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.135,6.938,92.792,22.92,4478.0,0.6758,5,0,background_non_event,27.49122313456511,88.86178536869534,2020-06-30,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.46,20.579,89.417,14.66,1266.0,0.5196,1,0,background_non_event,28.089146060606044,94.8912480312027,2020-06-30,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.196,26.996,87.708,1.61,144.0,0.6579,0,0,background_non_event,23.12997288536542,95.9372627095095,2020-07-01,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.894,19.762,87.0,25.63,1745.0,0.614,2,0,background_non_event,26.44960958908517,95.22655817807896,2020-07-01,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.638,18.787,98.417,42.14,2144.0,0.0316,4,0,background_non_event,27.18068301849727,92.09605438484934,2020-07-06,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.844,26.046,95.875,0.64,12.0,0.3236,7,0,background_non_event,25.051304711817806,92.06439215598978,2020-07-08,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.721,25.725,94.375,1.75,84.0,0.715,10,0,background_non_event,22.879153576365617,91.90171533184936,2020-07-09,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.117,6.462,85.25,12.14,4710.0,0.10677,0,0,background_non_event,28.42118659118543,88.50980641209372,2020-07-09,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.238,26.029,93.333,1.33,148.0,0.8331,0,0,background_non_event,27.387664663387582,95.75706555564017,2020-07-10,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.146,27.771,85.875,5.02,284.0,0.717,0,0,background_non_event,24.47950772987648,95.51786992008925,2020-07-17,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.281,23.942,97.917,31.84,388.0,0.86159,0,0,background_non_event,26.912234020537316,90.9144157119425,2020-07-20,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.417,9.058,76.042,20.75,4558.0,0.29156,0,0,background_non_event,29.11606142668095,89.70363876202893,2020-07-28,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.171,0.85,80.208,19.05,5805.0,-0.00318,0,0,background_non_event,29.468729483012922,89.91057066804163,2020-08-02,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.269,29.421,85.708,0.83,12.0,0.4565,0,0,background_non_event,24.683819088411195,90.74793870194598,2020-08-04,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.36,3.867,86.042,13.81,5452.0,0.03896,0,0,background_non_event,28.646018986498213,90.0812319800663,2020-08-09,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.573,29.037,84.458,0.63,16.0,0.10035,0,0,background_non_event,23.680253062977556,88.94887069491963,2020-08-12,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.835,15.725,99.083,31.02,2459.0,0.32674,0,0,background_non_event,27.731625250957467,91.06953967685632,2020-08-12,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.154,4.562,88.5,11.98,5145.0,0.50934,0,0,background_non_event,29.216256468084612,93.00109254599974,2020-08-12,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.727,25.171,82.25,23.71,653.0,0.14107,0,0,background_non_event,24.13441441605684,95.62891921005209,2020-08-14,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.206,23.579,85.458,17.3,607.0,0.36236,0,0,background_non_event,23.687108436748535,95.95403525649714,2020-08-15,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.577,21.463,99.25,19.66,963.0,0.86022,0,0,background_non_event,23.814906202182748,97.28825059451644,2020-08-17,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.65,19.183,98.583,12.66,1275.0,0.7726,0,0,background_non_event,22.389081022986115,93.04985252145269,2020-08-19,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.725,7.85,57.875,18.33,4831.0,0.62591,0,0,background_non_event,29.487369586086132,88.46887541261871,2020-08-20,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,44.54,27.721,82.875,2.25,174.0,0.38099,0,0,background_non_event,22.187609163046357,94.71082602488202,2020-08-21,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.312,18.65,93.583,41.16,1368.0,0.7056,5,0,background_non_event,24.154133940964652,93.38967852912992,2020-08-21,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.604,26.3,93.875,0.5,4.0,-0.01358,0,0,background_non_event,22.74872579053764,89.81492422921714,2020-08-22,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.271,18.646,83.458,29.24,2622.0,0.89836,0,0,background_non_event,29.11140181391785,96.48670293787818,2020-08-22,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.406,7.704,70.667,31.83,4758.0,0.46962,0,0,background_non_event,29.394680216775395,88.32704515973326,2020-08-22,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.942,28.904,84.167,0.89,39.0,0.1077,0,0,background_non_event,26.142201121662673,89.47808390812972,2020-08-24,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.24,15.217,82.125,45.6,3305.0,0.76481,0,0,background_non_event,29.09850000592837,93.09224285756893,2020-08-24,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.887,29.588,77.792,1.05,123.0,0.6773,0,0,background_non_event,27.71294128322876,95.43811381918606,2020-08-26,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.373,23.621,81.375,29.79,757.0,-0.0175,0,0,background_non_event,22.824100935814506,96.12785933741252,2020-08-27,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,44.06,23.158,96.792,28.31,797.0,0.8771,3,0,background_non_event,26.749795499879106,89.76363884369134,2020-08-31,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.617,17.35,87.375,23.46,2422.0,0.87231,0,0,background_non_event,28.586505525232337,94.37260295061606,2020-09-01,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.494,23.0,89.75,36.07,867.0,0.7213,1,0,background_non_event,27.89642236592629,96.44469930257691,2020-09-04,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.765,17.483,98.042,40.44,1930.0,0.87192,0,0,background_non_event,29.04135597158365,95.80980058471283,2020-09-04,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.99,27.429,89.167,0.86,68.0,0.8023,0,0,background_non_event,26.22682639279589,88.60133136578818,2020-09-05,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.773,17.463,99.25,34.09,2196.0,0.8909,3,0,background_non_event,27.229622468282123,88.99934981817346,2020-09-07,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.79,26.967,87.417,7.47,59.0,0.49472,6,0,background_non_event,24.59722003857728,92.37326147988665,2020-09-11,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.481,26.667,91.167,0.48,8.0,-0.08527,1,0,background_non_event,25.024438262977093,90.97357796720516,2020-09-11,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.84,28.717,82.542,0.0,0.0,-0.15093,0,0,background_non_event,21.766087651541973,90.23338289561897,2020-09-13,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.133,25.233,96.25,17.41,450.0,0.8459,0,0,background_non_event,24.161636675043436,95.57365956031205,2020-09-13,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.556,28.733,84.792,0.96,27.0,0.6167,0,0,background_non_event,24.50011266253037,88.2158257204399,2020-09-13,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.158,26.579,90.208,0.38,51.0,0.694,0,0,background_non_event,26.549349098839375,91.27886246678432,2020-09-14,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.333,26.85,93.083,0.84,14.0,0.7037,0,0,background_non_event,24.744605525144657,90.97747601237023,2020-09-17,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.71,18.396,80.792,39.02,2018.0,0.11881,0,0,background_non_event,29.019677302149013,94.4949650863037,2020-09-20,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.044,24.625,95.792,22.97,266.0,0.58406,6,0,background_non_event,24.90524662008721,93.40955695716538,2020-09-24,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.977,26.458,84.208,0.7,111.0,0.82071,0,0,background_non_event,27.387127957561905,95.12422356250586,2020-09-28,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.675,25.746,91.75,7.15,360.0,0.82657,0,0,background_non_event,23.489076824755657,94.79506301655061,2020-09-30,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.833,28.633,86.167,0.65,18.0,0.36823,0,0,background_non_event,24.480554497352795,88.6694877113842,2020-09-30,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.202,26.521,91.917,0.44,17.0,0.77044,0,0,background_non_event,25.042789345885982,89.91148236840837,2020-10-07,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.09,18.846,87.625,41.7,1450.0,0.89839,1,0,background_non_event,28.044857711167055,96.6573118984776,2020-10-11,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.169,10.292,60.833,10.12,3853.0,0.26364,0,0,background_non_event,29.329214182098,92.25913273127546,2020-10-12,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.365,7.263,58.083,25.46,4312.0,0.26657,0,0,background_non_event,29.118898730392367,89.43256021503562,2020-10-13,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,31.738,5.112,52.833,30.52,4374.0,0.30134,0,0,background_non_event,29.295805363106982,91.96745086788418,2020-10-19,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.877,-0.192,62.5,29.45,5104.0,0.13516,0,0,background_non_event,29.056213960063335,89.8240763192263,2020-10-20,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.931,24.963,96.458,25.29,156.0,0.91425,0,0,background_non_event,21.68963255205684,92.95623682140084,2020-10-21,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.225,26.525,88.125,0.72,7.0,0.8074,0,0,background_non_event,22.332441637435764,90.46381597137001,2020-10-21,2020,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
